self_BFI_1,self_BFI_2,self_BFI_3,self_BFI_4,self_BFI_5,self_BFI_6,self_BFI_7,self_BFI_8,self_BFI_9,self_BFI_10,self_BFI_11,self_BFI_12,self_BFI_13,self_BFI_14,self_BFI_15,self_BFI_16,self_BFI_17,self_BFI_18,self_BFI_19,self_BFI_20,self_BFI_21,self_BFI_22,self_BFI_23,self_BFI_24,self_BFI_25,self_BFI_26,self_BFI_27,self_BFI_28,self_BFI_29,self_BFI_30,self_BFI_31,self_BFI_32,self_BFI_33,self_BFI_34,self_BFI_35,self_BFI_36,self_BFI_37,self_BFI_38,self_BFI_39,self_BFI_40,self_BFI_41,self_BFI_42,self_BFI_43,self_BFI_44,self_BFI_45,self_BFI_46,self_BFI_47,self_BFI_48,self_BFI_49,self_BFI_50,self_BFI_51,self_BFI_52,self_BFI_53,self_BFI_54,self_BFI_55,self_BFI_56,self_BFI_57,self_BFI_58,self_BFI_59,self_BFI_60,self_condition,self_Part_ID,self_BRF_1_1,self_BRF_2_1,self_BRF_3,self_BRF_4,self_BRF_4_1,self_BRF_4_2,self_BRF_5,self_BRF_6,self_IR_1,self_IR_2,self_IR_3,self_IR_4,self_IR_5,self_IR_6,self_IR_7,self_IR_8,self_IR_9,self_IR_10,self_IR_11,self_IR_12,self_MIRW_1,self_MIRW_2,self_V_Q1,self_DB_1,self_DB_2,self_DB_3,self_DB_4,self_DB_5,self_DB_6,self_GLTEQ_1,self_GLTEQ_2,self_GLTEQ_3,self_RB_1,self_RB_2,self_RB_3,self_RB_4,self_RB_5,self_RB_2_1,self_RB_2_2,self_RB_3.1,self_RB_4.1,self_PATH_1.1_1,self_PATH_1.1_2,self_PATH_1.1_3,self_PATH_1.1_4,self_PATH_1.1_5,self_PATH_1.1_6,self_PATH_1.1_7,self_PATH_1.1_8,self_PATH_1.1_9,self_PATH_1.1_10,self_CA_1.7.1_1,self_CA_1.7.1_2,self_CA_1.7.1_3,self_CA_1.7.1_4,self_CA_1.7.1_5,self_CA_1.7.1_6,self_CA_1.7.1_7,self_CA_8,self_D_1,self_D_2,self_D_3,self_D_3_7_TEXT,self_D_4,self_D_5,self_D_6,self_D_7_1,self_peer.rating,self_ext_total,self_agr_total,self_con_total,self_neu_total,self_ope_total
3,3,4,3,2,2,5,4,2,2,3,2,5,2,2,3,2,5,3,3,3,3,3,2,3,5,2,3,3,2,3,3,3,2,3,3,5,2,3,3,4,4,4,2,3,3,3,3,2,4,4,5,4,3,2,3,4,4,2,2,E,5440,6,6,1,2,NA,,1,2,1,1,3,3,5,4,4,4,6,6,3,1,157,48,0,2,2,1,1,1,1,6,6,7,7,1,2,0,14,12,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,24,7,NA,Iran,Farsi,17,5,1,39,41,44,29,31
3,5,4,3,3,2,5,4,2,4,4,4,3,2,2,4,5,5,1,3,4,2,4,2,1,5,5,4,3,4,3,4,3,3,4,2,5,3,4,1,3,4,4,2,2,4,5,NA,4,1,4,5,5,2,3,4,5,4,2,4,IS,5307,8,6,2,2,83.50%,,1,1,1,1,4,4,6,6,4,4,4,5,4,3,160,55,2,2,1,1,1,2,1,6,6,0,4,3,0,0,0,1,1,5,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,20,1,NA,Canada,English ,15,5,1,42,54,43,30,32
3,4,3,4,3,3,5,3,3,3,4,4,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,3,3,4,3,3,4,3,4,3,4,4,3,4,3,4,3,3,3,3,4,3,4,3,I,5270,6,5,1,2,68,,1,1,1,1,7,7,5,5,4,4,5,5,4,4,165,52,5,1,1,1,1,2,1,0,1,4,0,0,0,0,0,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,21,2,NA,canada,english,16,5,1,37,48,41,42,43
4,3,4,3,4,2,5,3,2,NA,4,3,5,3,4,5,4,4,2,4,3,2,4,2,4,4,4,3,4,4,4,3,4,4,4,3,3,4,2,5,5,2,5,1,5,5,4,4,4,4,3,4,4,2,4,4,3,5,4,4,I,6451,6,4,1,2,85,,2,2,1,1,5,2,6,3,5,2,6,3,5,2,172.72,68.0389,1,2,1,2,1,2,1,3,2,5,2,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,21,1,NA,canada,english,15.5,5,1,46,40,49,33,46
4,5,3,4,4,3,5,3,3,3,4,4,4,5,4,4,5,3,4,5,4,4,2,3,4,3,5,3,4,5,3,5,3,4,5,4,4,2,3,5,4,3,4,3,4,4,5,3,4,4,4,5,3,3,5,4,4,5,5,4,E,5524,8,6,1,2,82.4,,1,1,1,1,3,3,5,5,4,5,4,5,4,3,174,70,274,2,1,3,1,2,1,0,0.5,0.5,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,1,2,2,1,1,21,5,NA,Honduras,English,16,5,1,45,54,38,45,52
2,4,3,4,2,2,4,2,4,4,4,2,3,4,4,2,2,3,3,4,3,3,2,2,2,2,3,2,4,4,2,4,3,4,4,3,4,3,4,4,3,2,3,3,3,2,2,3,3,4,3,4,2,3,4,3,3,2,4,4,O,5478 (duplicate),5,5,2,2,74,,1,1,1,1,3,3,4,5,3,4,6,4,3,3,167,47,2,1,1,1,1,2,2,0,4,0,2,0,0,0,0,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,20,2,NA,China,Mardian,14,3,1,31,37,31,42,43
5,5,3,2,3,5,5,1,1,5,5,3,5,1,5,5,5,4,1,4,5,5,1,3,5,2,5,5,2,4,5,5,3,1,4,5,5,4,3,5,5,5,5,1,5,5,5,2,2,4,4,5,2,3,5,5,5,5,3,4,IS,5483,8,7,1,2,71,,7,2,1,1,2,2,3,3,4,4,4,4,2,2,162.5,65.77,40,3,2,1,1,1,1,0,0,1,12,10,0,0,0,0,0,NA,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,4,2,22,1,NA,USA,English,17,5,1,56,58,40,23,53
4,4,2,4,4,2,4,2,4,3,4,5,3,4,3,3,4,3,4,4,2,4,1,5,3,1,4,2,2,2,3,3,2,5,3,3,4,2,4,4,4,3,3,4,1,5,4,2,5,4,2,4,4,4,2,5,4,2,3,2,IS,5525,7,6,2,2,79,,3,1,1,1,7,7,6,6,4,3,5,5,4,4,163cm,81.6,3,2,1,2,2,1,1,0,0,3,yes,yes,yes,no,no,10,3,4,1,2,2,2,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,1,20,7,Southeast Asian,Canada,English,16,5,1,38,47,28,48,35
2,4,3,3,1,3,4,2,3,5,5,1,3,5,4,3,4,4,3,5,2,2,3,2,4,4,5,2,3,5,1,3,4,3,5,4,2,4,4,5,3,2,3,3,5,2,4,4,4,3,3,4,4,3,4,3,2,2,3,4,O,5478,7,5,3,2,90,,1,2,1,1,2,2,6,6,3,3,6,6,2,2,178,70.5,0,3,1,1,1,1,1,4,4,0,1,0,28,1,0,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,23,7,South Asian,Bangladesh,Bengali,16,5,1,35,37,38,39,50
4,3,4,2,4,5,5,5,1,4,5,4,5,2,5,5,4,3,4,2,5,4,5,1,5,5,4,2,3,5,4,4,2,3,1,5,3,5,3,5,4,3,5,4,5,4,3,1,3,1,5,3,5,3,5,5,3,5,3,5,I,5258,8,6,2,2,76,,1,2,2,1,NA,4,NA,4,NA,4,NA,4,NA,2,175,75,75,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,23,2,NA,Canada,English,16,5,1,56,43,47,32,47
3,4,2,4,3,1,5,3,1,NA,4,2,5,4,5,1,4,4,5,4,2,4,2,4,3,3,4,4,3,4,1,5,1,4,2,1,4,3,2,3,4,1,5,2,3,4,4,2,5,1,2,5,3,2,4,4,1,2,4,3,O,5360,4,3,0,2,75.2,,2,1,1,1,7,7,7,7,5,4,6,5,1,4,170,62,20,1,1,1,1,1,1,1,3,3,10,10,2,0,1,1,0,5,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,19,1,NA,Canada,English,14,3,1,30,43,36,40,35
3,4,4,3,5,5,4,2,2,5,4,2,5,4,5,4,4,5,4,5,5,1,3,2,5,4,3,5,4,4,3,4,4,5,5,5,2,2,4,5,3,3,5,2,5,5,4,4,4,3,4,4,4,3,5,4,4,3,5,4,E,5317,7,6,1,2,74,,0,1,1,2,7,NA,7,NA,5,NA,6,NA,4,NA,152.4,97,0,4,1,2,1,2,1,0,1,6,1,0,0,0,0,1,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,3,2,20,2,NA,Canada,English,15,5,1,49,39,46,42,56
3,3,2,3,3,3,3,3,3,2,4,2,4,2,4,2,4,2,3,3,2,4,2,4,2,3,3,2,2,4,3,3,2,4,3,3,4,4,2,4,3,4,3,3,2,4,4,2,3,2,4,4,4,3,3,4,4,4,4,3,E,5411,5,5,1,2,83,,0,1,1,1,2,3,6,6,5,5,5,5,1,3,168,60,0,3,1,1,1,1,1,4,7,7,0,0,0,0,0,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,21,2,NA,china,chinese,15,5,1,38,42,34,36,35
4,5,1,3,5,3,4,1,3,4,3,3,4,4,3,2,4,2,3,5,3,3,1,2,4,3,4,2,5,3,5,4,1,3,5,3,3,3,4,5,3,4,5,3,5,2,4,1,2,4,4,4,3,4,4,3,3,2,4,3,IS,5466,7,5,1,2,70,,1,1,1,1,7,3,7,4,1,2,2,3,7,3,155,47,0,2,1,1,1,2,1,3,2,1,2,0,0,0,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,22,7,Middle eastern ,Iran,Farsi,15,4,1,38,45,26,40,50
2,5,3,4,3,2,5,1,3,3,4,2,3,4,4,3,4,2,3,4,2,4,1,3,3,2,3,3,3,3,2,3,2,3,4,2,5,2,4,5,3,2,5,3,5,4,4,3,2,3,3,5,4,3,4,3,3,4,4,2,I,5461,7,5,1,2,66.6,,0,1,1,1,7,7,4,1,5,1,6,4,5,7,165,71,5,1,2,2,1,2,1,3/7 days,5/7 days,5/7 days,0,0,5,0,0,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,23,2,NA,Taiwan,Mandarin,17,5,1,32,45,33,39,43
2,3,4,3,3,2,5,2,2,3,3,2,4,4,3,1,4,4,4,4,2,4,3,3,4,2,4,4,3,3,1,4,4,4,4,4,4,3,4,4,3,1,5,2,2,3,3,5,4,3,3,4,4,3,3,3,4,4,3,3,IS,5445,5,5,0,1,,93%,0,2,1,1,7,7,7,7,4,3,4,3,5,6,167.64,68,45,1,1,1,1,1,1,twice a week,once a week,once a week,no,no,no,no,no,0,0,NA,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,19,7,South Asian- Indian,Canada,English,13,5,1,29,42,46,39,39
5,5,2,2,4,4,5,1,2,4,4,2,4,2,4,4,5,2,2,4,3,4,2,1,4,2,2,4,2,4,2,4,2,2,4,4,4,2,2,4,2,2,2,1,4,4,4,4,4,2,2,5,2,2,4,3,4,1,4,4,O,5362,7,7,4,2,78,,6,2,1,1,3,3,7,4,5,4,6,5,4,1,174,58,5,2,2,2,1,2,1,1,2,0,20,7,14,0,0,7,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,2,22,1,NA,Canada,English,15,5,1,39,46,28,26,46
3,4,4,5,4,3,5,3,4,5,3,3,4,4,3,3,4,4,3,5,5,3,3,3,3,5,3,4,4,4,3,4,4,5,5,3,4,4,3,4,3,3,4,3,4,3,4,4,4,5,4,5,4,3,4,4,4,4,4,4,E,5399,7,7,0,2,77,,0,1,1,1,3,3,4,5,5,5,5,6,3,2,170,70,5,2,2,1,1,1,1,5,4,4,4,4,4,0,1,1,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,19,1,NA,Canada,English ,13,5,1,42,46,46,45,50
3,5,5,4,4,3,5,4,3,5,4,3,4,5,3,2,4,5,5,5,3,5,3,2,3,3,4,4,2,3,2,4,5,5,4,3,5,4,4,5,2,3,5,3,5,2,5,5,5,4,5,5,5,4,4,NA,4,5,5,3,I,5488,7,4,1,2,65,,0,1,1,1,7,5,7,5,4,4,5,5,3,3,175,86,10,1,1,1,1,1,1,NA,NA,14,no,no,yes,no,no,1,1,2,1,2,2,2,1,2,2,1,2,2,1,1,NA,NA,NA,1,1,NA,2,2,23,7,South Asian,India,English,17,5,1,32,52,54,47,48
4,4,2,4,2,2,5,2,4,4,2,3,4,2,4,2,4,2,4,2,3,2,1,3,3,4,5,3,2,4,4,3,2,3,4,3,5,2,3,4,3,1,4,1,4,4,5,3,2,1,4,5,2,2,4,2,2,2,2,4,I,5336,7,6,5,2,70,,5,2,1,1,3,3,3,3,5,3,6,5,2,2,174,70,1,2,1,1,1,2,3,4 hours,0,0,0,0,1,0,25,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,22,2,NA,china,mandarin,15,4,1,37,44,29,32,40
2,3,2,4,4,3,5,2,4,3,3,3,3,3,4,4,3,4,4,4,3,3,1,3,2,4,3,3,3,4,3,3,4,4,3,4,4,4,3,4,4,3,3,3,4,4,4,3,4,5,3,4,3,3,3,3,4,4,4,4,IS,5452,7,6,0,2,60%,,0,1,1,1,1,1,5,5,5,5,6,6,1,1,164,65,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,23,2,NA,China,Chinese,17,4,1,40,42,36,42,44
4,4,2,2,2,5,4,1,4,5,5,1,4,1,4,5,5,4,5,4,5,1,1,1,5,5,2,2,1,4,1,2,2,5,3,5,1,5,4,5,4,1,5,1,5,5,2,3,2,2,5,4,5,1,5,4,1,1,1,4,O,5491,9,7,0,2,81,,1,2,1,1,7,7,5,5,5,5,6,6,5,5,176.53,68.95,30,3,1,1,1,1,1,0,4,0,0,0,0,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,22,7,South Asian,India,English,16,5,1,53,28,35,28,48
3,5,3,3,4,3,5,2,2,3,3,2,4,4,3,2,5,3,3,3,4,3,2,2,3,2,3,3,4,3,3,4,3,3,2,3,4,3,3,5,3,3,5,2,5,3,5,4,3,4,4,5,3,3,4,3,3,4,3,3,E,5487,7,6,1,2,75,,2,2,1,1,3,3,4,3,4,3,6,6,3,4,160,59,10,1,1,2,1,1,1,0,0,2,5,3,4,0,0,4,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,21,2,NA,China,English,15,5,1,36,47,39,35,42
2,4,4,5,4,3,5,3,3,3,4,3,3,3,4,3,4,3,4,4,3,3,2,2,3,3,4,3,4,4,3,3,3,4,4,3,3,2,3,3,4,3,4,2,4,3,4,3,3,3,3,4,3,2,4,3,4,3,3,4,IS,5299,7,6,1,2,3.57,,2,2,1,1,3,3,7,6,5,5,6,6,5,4,156,58.8,20,1,1,1,1,1,1,NA,3,NA,5,1,NA,NA,NA,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,19,7,SOUTH ASIAN,INDIA,ENGLISH,14,5,1,37,44,36,38,44
2,1,5,4,4,1,4,2,2,4,4,5,5,1,3,2,4,5,3,5,3,4,4,5,1,5,5,2,2,5,2,3,5,3,5,3,4,1,2,2,3,3,5,1,5,2,3,5,3,1,2,3,4,1,3,1,3,5,1,4,I,5259,7,5,2,2,60,,2,2,1,1,6,7,5,5,4,4,5,5,3,2,160,56,0,3,2,1,1,1,1,3,3,1,2,1,5,0,0,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,22,1,NA,Canada,English,16,5,1,30,42,48,28,42
1,4,3,2,5,3,4,2,3,4,2,4,4,4,3,2,2,4,3,1,1,5,4,4,2,2,3,2,2,3,3,4,2,5,1,1,5,4,5,5,1,3,4,2,2,1,4,3,2,1,3,4,3,4,4,3,4,3,1,2,O,5460,2,2,1,2,68,,0,2,1,1,3,3,5,5,5,5,6,6,1,1,170,65,0,1,1,1,1,1,1,5,0,0,1,1,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,24,2,NA,south korea,korean ,14,3,1,23,46,38,37,33
2,3,5,2,5,5,3,4,4,5,5,1,5,3,5,2,3,4,3,5,4,4,4,2,3,4,3,5,3,5,2,4,5,3,5,4,4,4,4,5,4,4,5,3,5,3,3,5,4,5,2,4,4,3,3,5,3,5,3,5,E,5479,4,5,4,2,77,,1,1,1,1,3,3,5,4,4,5,6,5,3,3,160,45,10,1,1,1,1,1,1,0,0,7,1,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,19,2,NA,Japan,Japanese,13,4,1,42,39,55,37,56
2,5,5,4,3,2,4,3,4,4,3,4,4,4,3,2,5,5,3,3,2,4,3,3,4,4,4,3,4,3,2,4,5,4,3,3,4,4,4,4,2,3,4,4,4,4,5,5,4,4,2,5,4,4,4,3,4,4,4,3,O,5468,7,5,1,2,75,,0,2,1,1,7,7,6,5,2,3,2,4,6,4,170,68,0,2,1,1,1,2,1,4,0,5,0,0,6,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,20,7,Indian,Canada,English,15,5,1,31,51,49,46,42
4,5,4,2,3,3,5,2,2,4,4,4,3,3,4,4,5,4,3,5,3,2,3,1,4,3,5,3,3,3,3,5,4,3,4,3,5,4,2,4,4,4,4,3,4,5,5,4,2,4,2,5,4,2,4,5,4,3,3,3,IS,5298,5,4,2,2,75,,4,2,1,1,3,3,5,4,5,4,6,4,2,2,154,44,2,1,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,24,7,Southeast asian,Malaysia ,Malay,24,5,1,43,54,42,29,46
3,4,4,4,4,4,4,2,4,3,3,3,4,3,3,3,4,3,3,4,3,4,3,4,4,2,3,5,3,4,3,3,3,3,4,4,4,3,3,3,2,3,4,2,5,3,4,4,3,4,2,4,3,3,3,3,4,4,3,3,E,5482,5,5,0,2,64,,1,2,1,1,7,7,7,7,5,5,6,6,5,3,178,90,0,1,1,1,1,1,2,0,1,5,8,2,0,0,0,5,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,21,7,South Asian,Canada,English,16,5,1,35,44,42,38,44
4,4,4,4,4,4,5,2,4,4,4,2,4,4,4,2,5,5,4,5,4,2,2,2,4,4,4,4,4,5,4,4,5,5,5,4,4,2,4,4,4,2,5,4,4,5,5,5,4,5,4,5,4,4,5,4,2,5,5,2,I,5497,7,6,2,1,,95,0.5,1,1,1,5,5,4,4,5,5,6,6,5,4,168,57,20,1,1,3,1,1,1,3,5,6,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,18,2,NA,United States of America,English,13,5,1,47,44,47,48,51
4,5,3,2,3,3,4,3,2,4,2,4,4,3,3,3,4,5,3,1,3,5,5,1,5,4,4,1,3,3,3,4,4,4,4,3,3,4,2,4,4,3,4,2,3,3,4,5,4,3,3,4,4,2,4,4,4,3,2,4,O,5493,6,5,1,2,68,,0,1,1,5,3,2,5,1,4,1,6,1,2,7,153,50,100,1,1,1,1,1,1,4,4,2,non,non,non,non,non,2,1,4,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,2,24,2,NA,china,cantonese,17,5,1,39,48,45,30,41
4,3,5,3,3,4,4,2,2,5,4,3,4,4,4,3,5,4,3,2,3,3,4,2,4,3,3,4,4,2,4,3,5,4,4,4,3,3,2,4,4,4,3,4,4,5,4,4,4,5,4,4,3,2,2,4,5,3,5,3,IS,5458,7,6,1,2,70,,8,2,1,1,2,2,5,5,4,4,6,6,3,3,166,66,14,3,2,1,2,2,1,0,3,5,15,4,10,2,0,10,2,4,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,23,5,NA,United States,Spanish,15,5,1,46,44,44,39,42
3,4,4,2,5,4,4,2,4,4,4,3,5,2,3,2,3,4,3,5,4,4,2,3,3,5,4,3,2,3,3,4,4,3,4,2,4,2,2,4,3,3,3,2,3,3,4,4,3,3,3,5,3,2,3,4,3,3,2,3,E,5500,6,5,1,2,65,,0,1,1,1,5,5,5,4,5,5,5,5,2,3,180,75,0,1,1,1,1,2,2,1,2,2,3,1,0,0,0,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,25,2,NA,South Korea,"English, Korean",16,5,1,40,45,39,30,43
4,5,3,2,4,3,5,3,2,4,5,5,5,1,3,3,5,4,2,5,2,5,3,2,3,2,5,4,1,4,3,5,4,4,5,4,5,2,3,3,4,5,5,2,5,NA,5,3,4,5,2,5,3,2,4,4,5,4,3,3,I,5103,5,6,1,2,75%,,1 or 2,1,1,1,4,4,5,5,5,3,6,6,2,2,154,61,0,1,1,2,1,1,1,1,5,5,1,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,3,2,20,2,NA,Canada,English,15,5,1,36,60,43,28,48
3,4,4,4,4,3,4,3,3,3,2,2,3,4,4,3,4,3,4,4,3,4,3,2,4,3,3,3,4,5,3,4,4,3,5,4,3,4,4,5,2,3,4,2,4,3,4,4,3,4,3,4,3,5,4,3,3,3,2,3,E,1069,7,5,5,1,,94,6,2,1,1,5,4,3,1,4,1,6,3,3,5,185,73,2,2,3,2,1,1,1,3,1,7,14,4,28,0,9,4,3,4,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,3,1,19,1,NA,south africa,english,14,5,1,35,42,41,40,49
2,4,1,2,3,2,4,2,3,2,4,4,5,2,3,2,4,4,2,4,3,3,2,2,2,2,4,2,2,3,3,4,2,1,3,2,4,1,3,4,2,3,3,2,4,2,4,2,2,3,3,4,4,3,4,2,4,2,2,3,IS,5124,5,3,1,2,79%,,0,1,1,1,3,3,5,5,5,5,6,6,3,4,177,51,1,2,1,2,1,1,1,0,2,0,0,0,0,0,0,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,19,7,Indian,India,Gujarati,13,4,1,29,46,30,26,38
2,4,5,3,4,3,5,2,2,4,5,2,5,3,4,4,4,5,4,4,3,4,2,3,2,3,4,4,3,5,4,4,5,5,4,4,5,3,2,4,4,3,4,2,5,3,5,5,4,2,3,4,5,2,3,3,3,5,3,4,I,5501,5,6,1,1,,95,0,1,1,1,7,7,5,4,5,5,6,6,6,6,175,63.5,2,1,1,1,1,1,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,18,2,NA,Canada,English,13,5,1,41,47,50,36,45
4,5,2,3,4,4,5,2,5,5,3,3,5,1,5,3,5,5,4,4,2,2,4,1,5,1,5,2,3,5,1,5,4,5,1,1,3,5,5,5,5,1,5,1,5,5,5,5,3,2,2,5,5,1,4,4,5,4,5,5,O,5459,7,6,1,1,,84,1,2,1,1,5,5,5,5,5,5,6,6,4,4,53,100,0,2,1,1,1,1,1,1 day,4 days,1 day ,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,20,7,Indian,Kenya,English,17 years ,4,1,35,49,48,37,50
3,4,4,2,4,4,5,4,2,4,4,2,4,4,3,2,4,4,4,4,2,2,1,2,2,4,3,3,2,3,2,4,3,4,5,4,4,3,4,4,3,4,4,2,1,4,4,5,4,1,4,5,4,4,3,3,4,2,4,3,I,5513,5,4,1,1,,80,0,2,1,1,6,6,6,6,5,5,6,6,5,6,177,82,7,3,1,2,1,1,1,0,3,2,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,19,7,south east asian,Indonesia,indonesian,12,5,1,39,45,41,38,37
3,3,3,4,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,IS,5516,5,4,NA,2,80,,0,1,1,1,2,2,6,5,5,3,6,4,3,4,174,75,0,1,1,1,1,1,1,NA,NA,NA,2,0,1,0,na,2,1,5,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,1,2,3,2,NA,NA,NA,NA,NA,NA,3,1,36,36,36,36,39
4,4,3,5,3,3,4,3,4,4,4,3,3,4,4,1,5,2,4,3,3,4,1,4,4,2,5,4,5,3,3,4,3,5,3,3,5,3,4,4,4,4,4,4,5,4,4,4,5,3,2,4,3,3,4,4,4,4,5,3,E,5216,5,4,2,2,75,,2,2,1,1,3,5,4,6,4,4,5,5,3,2,174,61,2,1,1,3,1,1,1,1,2,7,6,0,0,0,0,5,1,5,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,3,2,20,1,NA,Canada,English,15,5,1,37,50,37,52,43
4,4,4,3,4,3,4,4,3,4,4,2,4,4,3,4,2,4,3,2,4,4,4,2,3,4,2,4,3,2,4,2,4,3,2,4,4,2,3,3,4,3,4,2,2,4,4,4,2,2,3,4,5,2,4,3,3,2,4,3,O,5403,6,6,0,1,,96,3,2,1,1,5,5,7,5,4,4,6,6,4,4,170,59,0,3,2,1,1,1,1,3,5,0,5,2,20,0,1,1,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,18,1,NA,Canada,English,13,4,1,45,38,45,34,34
2,5,2,3,3,1,4,2,5,4,3,3,3,2,2,3,5,2,3,5,5,3,1,5,4,1,4,3,4,3,2,3,2,5,4,2,5,2,5,5,2,5,5,3,4,3,5,2,5,4,5,4,3,4,5,3,3,3,3,2,IS,5520,5,4,0,2,75,,0,1,1,1,7,7,3,3,5,4,6,5,5,3,183,77,52,2,1,1,1,1,1,0,1,14,0,0,0,0,0,0,0,NA,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,1,21,2,NA,Canada,English,15,5,1,32,49,30,47,45
3,4,4,4,4,3,5,3,2,3,3,3,4,2,3,2,4,4,4,3,3,5,4,2,3,2,3,3,2,3,3,4,4,3,4,4,5,5,3,4,3,3,4,1,4,2,4,3,4,4,3,5,4,3,4,3,3,5,2,3,E,5343,7,5,0,2,92,,1,2,1,1,3,3,5,5,5,5,6,6,2,2,173,61,10,2,1,1,1,2,1,0,0,3,3,0,0,0,0,1,0,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,3,2,22,2,NA,China,English,16,5,1,34,48,47,32,42
3,4,4,3,5,4,5,3,2,4,4,4,2,2,4,4,4,4,2,4,3,4,2,1,3,3,4,3,4,5,3,4,4,3,4,4,4,3,2,3,4,4,3,4,5,4,4,4,2,3,3,4,3,2,4,3,4,4,3,5,I,5496,6,5,1,2,71,,2,1,1,1,3,3,6,6,5,5,6,6,3,3,174,66,5,3,1,2,1,1,1,3 days,1 day,0,6,1,0,0,0,3,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,1,19,7,NA,Turkey,Turkish,14,5,1,42,49,39,30,49
